id,event_id,user_id,rating,comment,share_comment_publicly,created_at,updated_at
183,4dc60709-3167-41bb-aa8f-653175b97d40,41417e3e-4fd4-4942-a396-ba652bde8364,2,Session trop courte pour couvrir le sujet correctement. Catégorie : Networking. Point de référence : Speed meeting forum projets - édition 0900.,True,2026-04-20 10:23:22.183199+00:00,2026-04-22 00:40:01.267520+00:00
184,fb518144-8d76-42a9-a016-6da13e385137,bec21b43-0b9a-4b14-aec4-4493b6192e37,3,Session correcte avec quelques pistes d’amélioration. Catégorie : Networking. Point de référence : Forum d’échanges partage d’expérience - Support client - édition 0533.,False,2026-04-17 18:23:21.686698+00:00,2026-04-19 00:46:30.138989+00:00
185,7dd6c375-bc30-4b54-9918-bfaebbc54d99,9c80f797-b35a-496e-a518-bd9b32ba13b9,5,Format dynamique et échanges très constructifs. Catégorie : Formation. Point de référence : Formation cybersécurité - édition 0507.,True,2026-04-08 21:27:56.566480+00:00,2026-04-10 10:37:57.182913+00:00
186,0a0c2bd6-9d51-441b-83d0-68db4cd99256,170d2f68-2e8a-4567-81c1-cd4a0016ee2d,2,Objectifs utiles mais présentation à clarifier. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,True,2026-03-09 08:30:11.510393+00:00,2026-03-11 17:11:32.015392+00:00
187,c55301a7-c74d-4ff0-8635-daafc502b6db,3f41bf71-321e-42aa-9bc9-08d233bda92b,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Webinaire. Point de référence : Webinaire reporting financier - édition 0578.",False,2026-03-11 15:03:53.471484+00:00,2026-03-17 12:13:23.640279+00:00
188,9c310c8a-230b-4fa5-83e3-97417739fdd1,67ef2ce8-8158-4061-b39f-1648161b988a,3,Contenu utile mais parfois trop général. Catégorie : Afterwork. Point de référence : Rencontre informelle finance et business - Développement - édition 0886.,True,2026-03-30 07:51:53.092702+00:00,2026-04-05 14:07:41.562197+00:00
189,39bfc35e-8bb4-403e-b418-4d800493599f,5cfa3cf8-4522-4c4c-8087-ae79149ab327,2,Organisation perfectible et interaction limitée. Catégorie : Atelier. Point de référence : Atelier collaboratif gestion budgétaire - édition 0888.,True,2026-03-28 14:07:42.780894+00:00,2026-04-01 00:34:59.361912+00:00
190,2a993f2e-58c0-4268-a821-34a46d9e99b3,7497f43c-158d-489b-b70c-fe3b4c138821,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Afterwork. Point de référence : Moment convivial équipes projet - édition 0073.",False,2026-04-19 17:02:32.707931+00:00,2026-04-20 01:08:32.159345+00:00
191,0a0c2bd6-9d51-441b-83d0-68db4cd99256,edc57913-68cf-4b04-a356-052f6ffdbcff,3,Expérience satisfaisante avec davantage d’exemples souhaités. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,False,2026-03-04 05:21:06.820549+00:00,2026-03-06 00:07:34.770143+00:00
192,c63b2370-25af-4d8f-9320-7226692b196b,2620e675-d3ba-4ca5-85bf-2dd08f05bca7,3,"Bon thème, mais le rythme pourrait être mieux équilibré. Catégorie : Conférence. Point de référence : Table ronde finance durable - édition 0697.",False,2026-04-30 22:20:03.347564+00:00,2026-05-01 04:29:39.580667+00:00
193,40d339c6-9f7e-4c65-80aa-eeed3589bc0a,35b84825-f888-46e4-90d7-f9a8cd6a7762,5,Intervention de qualité avec des exemples concrets. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne ambassadeurs culture - édition 0406.,True,2026-04-08 10:17:58.393897+00:00,2026-04-11 00:48:30.777033+00:00
194,9d3098e0-1636-4cc4-afda-35b15eccbcc4,1a5ca586-55ef-4c1b-9c5f-2f5b56931420,4,Session utile et bien structurée. Catégorie : Culture d’entreprise. Point de référence : Session valeurs collaboration transversale - édition 0127.,False,2026-03-23 14:38:26.630732+00:00,2026-03-25 21:08:26.066764+00:00
195,0a0c2bd6-9d51-441b-83d0-68db4cd99256,b85064cb-2497-4073-9f57-26339c4d0da4,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.",True,2026-03-08 12:03:28.339392+00:00,2026-03-10 06:39:56.261891+00:00
196,4dc60709-3167-41bb-aa8f-653175b97d40,41bbe326-5123-4001-a1ca-3c7de3d60835,4,Bonne animation avec des points pratiques. Catégorie : Networking. Point de référence : Speed meeting forum projets - édition 0900.,False,2026-04-22 11:31:29.092856+00:00,2026-04-30 18:23:21.213070+00:00
197,359e99c9-a8e0-464c-a3e4-0cf90413eda0,d038d3e8-db0f-4824-9216-4de208fd6652,3,Session correcte avec quelques pistes d’amélioration. Catégorie : Conférence. Point de référence : Keynote interne finance durable - IoT - édition 0998.,True,2026-04-09 01:40:01.801680+00:00,2026-04-11 00:14:24.897304+00:00
198,73ed9e10-d7dd-4f35-812a-0836380719a5,a6c81a36-4a3a-4684-8a2a-15a4167abc2c,1,Le contenu ne répondait pas vraiment aux attentes. Catégorie : Webinaire. Point de référence : Session en ligne bien-être au travail - édition 0366.,False,2026-04-14 03:49:25.116282+00:00,2026-04-16 23:54:50.686355+00:00
199,35aa3585-3880-466e-a4f8-b30d6b45c62b,c8179126-6db5-4378-878a-06984c582910,5,Intervention de qualité avec des exemples concrets. Catégorie : Afterwork. Point de référence : Soirée réseau finance et business - édition 0858.,True,2026-04-03 12:18:59.776607+00:00,2026-04-04 05:51:37.104382+00:00
200,c55301a7-c74d-4ff0-8635-daafc502b6db,f2d45b59-75cd-44be-b428-acaecb458fb7,4,Session utile et bien structurée. Catégorie : Webinaire. Point de référence : Webinaire reporting financier - édition 0578.,True,2026-03-10 06:03:09.908597+00:00,2026-03-13 12:20:12.370747+00:00
201,ccd46cab-c742-472f-8b66-729694b1c18b,320540a7-1daa-4726-b502-7fecc0270091,5,Format dynamique et échanges très constructifs. Catégorie : RSE. Point de référence : Initiative durable inclusion - édition 0736.,True,2026-04-07 06:45:56.005614+00:00,2026-04-13 08:08:34.033830+00:00
202,2662f2f2-e147-4bfb-a3b6-41a7cba757de,a1c5d618-8d96-458c-8e77-e2adbc9f6c23,4,Événement intéressant et globalement réussi. Catégorie : Bien-être. Point de référence : Rencontre santé au travail équilibre professionnel - édition 0453.,False,2026-04-17 09:36:42.606963+00:00,2026-04-21 04:18:33.592833+00:00
203,c55301a7-c74d-4ff0-8635-daafc502b6db,8eb23e0d-e7bd-4642-b245-6338a02daf5d,4,Événement intéressant et globalement réussi. Catégorie : Webinaire. Point de référence : Webinaire reporting financier - édition 0578.,False,2026-03-14 20:34:37.248632+00:00,2026-03-16 23:33:09.672773+00:00
204,0a0c2bd6-9d51-441b-83d0-68db4cd99256,c96c33b2-deb4-4624-905a-4bb4eba9b66b,2,Session trop courte pour couvrir le sujet correctement. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,True,2026-03-09 07:14:49.317005+00:00,2026-03-10 14:17:37.537375+00:00
205,5c16972b-3360-4fab-9157-7a2fe4be1ed7,da6180bb-789f-4ba7-887c-08f5033ce3bd,5,Intervention de qualité avec des exemples concrets. Catégorie : Conférence. Point de référence : Table ronde marque employeur - édition 0726.,True,2026-03-16 23:03:18.785672+00:00,2026-03-18 09:27:21.121559+00:00
206,14a26d46-5b31-499f-ad00-fc30c8e863e4,4732e98c-1b0b-4a04-9010-a3ac17db092b,2,Organisation perfectible et interaction limitée. Catégorie : RSE. Point de référence : Atelier RSE économie d’énergie - édition 0966.,True,2026-04-29 04:08:34.027230+00:00,2026-04-29 12:00:12.773090+00:00
207,0d190215-dd65-4aca-a803-d461f0c97c68,054fbfd5-4987-4e74-981e-7720556bff7c,3,Session correcte avec quelques pistes d’amélioration. Catégorie : RSE. Point de référence : Action RSE économie d’énergie - édition 0501.,True,2026-03-19 21:24:14.927633+00:00,2026-03-23 07:37:58.270310+00:00
208,14a26d46-5b31-499f-ad00-fc30c8e863e4,9dd603d9-070f-421c-9578-652d098d33ae,1,Organisation insuffisante pour tirer profit du sujet. Catégorie : RSE. Point de référence : Atelier RSE économie d’énergie - édition 0966.,False,2026-04-29 01:01:02.875482+00:00,2026-04-29 23:49:22.766927+00:00
209,5c16972b-3360-4fab-9157-7a2fe4be1ed7,066a8584-2f31-4a5b-81a3-bfcffb97ceb0,4,Bon événement avec un contenu pertinent. Catégorie : Conférence. Point de référence : Table ronde marque employeur - édition 0726.,True,2026-03-15 01:18:06.197276+00:00,2026-03-15 23:23:39.154482+00:00
210,39bfc35e-8bb4-403e-b418-4d800493599f,f0e0881e-5be2-4c7e-9a12-6c8d41853e5b,3,Session correcte avec quelques pistes d’amélioration. Catégorie : Atelier. Point de référence : Atelier collaboratif gestion budgétaire - édition 0888.,False,2026-03-25 12:08:21.530384+00:00,2026-03-25 17:26:55.310617+00:00
211,7dd6c375-bc30-4b54-9918-bfaebbc54d99,b84486da-21ec-4b82-bf29-a0ba711862f5,1,Session difficile à suivre et peu pratique. Catégorie : Formation. Point de référence : Formation cybersécurité - édition 0507.,True,2026-03-29 16:44:13.900786+00:00,2026-03-31 21:04:34.496306+00:00
212,a779c006-7510-4048-94bc-ffdc9259f64a,523b8c7a-c2fe-456d-b96a-d35efdae8e10,5,Intervention de qualité avec des exemples concrets. Catégorie : Innovation. Point de référence : Atelier innovation prototypage rapide - édition 0286.,False,2026-03-09 11:56:54.042678+00:00,2026-03-14 01:50:44.699650+00:00
213,32550296-6435-4ef2-90e1-028656282c7f,e8dda1ab-4e22-4b44-b642-16d429b530e6,4,Événement intéressant et globalement réussi. Catégorie : Networking. Point de référence : Forum d’échanges petit-déjeuner business - édition 0357.,False,2026-03-21 10:08:17.907064+00:00,2026-03-23 20:33:36.941164+00:00
214,73ed9e10-d7dd-4f35-812a-0836380719a5,f2b06dee-e475-4ddf-9811-39467ec5c4b3,5,Intervention de qualité avec des exemples concrets. Catégorie : Webinaire. Point de référence : Session en ligne bien-être au travail - édition 0366.,True,2026-04-16 02:19:43.193603+00:00,2026-04-19 12:08:37.004811+00:00
215,4dc60709-3167-41bb-aa8f-653175b97d40,d04fc3d7-1126-4cb3-9932-981657c916cf,4,Bonne animation avec des points pratiques. Catégorie : Networking. Point de référence : Speed meeting forum projets - édition 0900.,False,2026-04-16 05:33:09.167698+00:00,2026-04-18 05:32:12.265204+00:00
216,359e99c9-a8e0-464c-a3e4-0cf90413eda0,eb85b268-bb88-4119-939d-492d2322518f,1,Session difficile à suivre et peu pratique. Catégorie : Conférence. Point de référence : Keynote interne finance durable - IoT - édition 0998.,False,2026-04-07 22:01:11.370662+00:00,2026-04-08 09:11:53.811111+00:00
217,5c16972b-3360-4fab-9157-7a2fe4be1ed7,59566cb1-e2b4-4f2a-80be-6b9dcc4429c7,1,Organisation insuffisante pour tirer profit du sujet. Catégorie : Conférence. Point de référence : Table ronde marque employeur - édition 0726.,False,2026-03-15 11:16:44.698127+00:00,2026-03-18 08:16:49.501149+00:00
218,c55301a7-c74d-4ff0-8635-daafc502b6db,f5fabd31-c937-4924-a2a4-7cd151d87d06,3,Session correcte avec quelques pistes d’amélioration. Catégorie : Webinaire. Point de référence : Webinaire reporting financier - édition 0578.,False,2026-03-11 04:15:18.426102+00:00,2026-03-14 20:22:26.624705+00:00
219,73ed9e10-d7dd-4f35-812a-0836380719a5,9a1159ca-5027-4cc5-acce-0e458cb282f9,1,Organisation insuffisante pour tirer profit du sujet. Catégorie : Webinaire. Point de référence : Session en ligne bien-être au travail - édition 0366.,True,2026-04-19 22:54:24.646181+00:00,2026-04-22 18:49:47.196848+00:00
220,ccd46cab-c742-472f-8b66-729694b1c18b,b6a8879c-3ed7-476d-8f1c-47f8f344f70d,5,"Excellente expérience, contenu clair et directement utile. Catégorie : RSE. Point de référence : Initiative durable inclusion - édition 0736.",False,2026-04-15 15:26:03.346568+00:00,2026-04-16 00:35:54.692759+00:00
221,9d3098e0-1636-4cc4-afda-35b15eccbcc4,342b5161-320b-428c-a3a4-897f848e1286,2,Session trop courte pour couvrir le sujet correctement. Catégorie : Culture d’entreprise. Point de référence : Session valeurs collaboration transversale - édition 0127.,False,2026-03-26 09:07:24.923162+00:00,2026-03-31 08:13:03.833281+00:00
222,0a0c2bd6-9d51-441b-83d0-68db4cd99256,7a896dbe-f0e6-49e6-be1b-41feb6e585a7,1,Organisation insuffisante pour tirer profit du sujet. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,True,2026-03-04 06:29:26.731860+00:00,2026-03-04 13:47:57.512808+00:00
223,2a993f2e-58c0-4268-a821-34a46d9e99b3,28ac5ef3-c8dc-4aa9-97a4-4bd90a55268b,4,Bonne animation avec des points pratiques. Catégorie : Afterwork. Point de référence : Moment convivial équipes projet - édition 0073.,False,2026-04-25 02:07:06.335625+00:00,2026-04-27 18:44:36.821208+00:00
224,bd1a3473-a2be-43bf-9f69-fbd42e9fb520,b84486da-21ec-4b82-bf29-a0ba711862f5,3,Contenu utile mais parfois trop général. Catégorie : Afterwork. Point de référence : Rencontre informelle réseau interne - édition 0224.,True,2026-03-29 00:00:44.552736+00:00,2026-04-04 11:26:48.786123+00:00
225,5c16972b-3360-4fab-9157-7a2fe4be1ed7,7b5a28c5-3946-4a3b-ad59-fc33a2e44d00,1,Le contenu ne répondait pas vraiment aux attentes. Catégorie : Conférence. Point de référence : Table ronde marque employeur - édition 0726.,False,2026-03-16 05:16:30.212616+00:00,2026-03-19 02:21:37.802176+00:00
226,fc34e1fc-4661-4a79-8177-57658ee1d856,473aea92-b352-4816-84a6-998d6674e016,4,Événement intéressant et globalement réussi. Catégorie : Webinaire. Point de référence : Live interne IoT et capteurs - édition 0063.,False,2026-03-02 18:17:36.305144+00:00,2026-03-12 05:25:15.116688+00:00
227,14a26d46-5b31-499f-ad00-fc30c8e863e4,fd139f69-a02f-403a-a413-19b49a716926,5,Format dynamique et échanges très constructifs. Catégorie : RSE. Point de référence : Atelier RSE économie d’énergie - édition 0966.,False,2026-04-27 09:12:02.697186+00:00,2026-04-27 21:05:19.519690+00:00
228,4dc60709-3167-41bb-aa8f-653175b97d40,0737a7a1-e7e6-43a8-ade5-027ff9fba167,4,Bon événement avec un contenu pertinent. Catégorie : Networking. Point de référence : Speed meeting forum projets - édition 0900.,False,2026-04-17 10:15:41.459124+00:00,2026-04-17 19:26:25.818470+00:00
229,c63b2370-25af-4d8f-9320-7226692b196b,de60686f-1075-42f6-8d70-c65c29ff1620,2,Contenu intéressant mais pas assez approfondi. Catégorie : Conférence. Point de référence : Table ronde finance durable - édition 0697.,False,2026-04-30 12:14:05.859195+00:00,2026-04-30 21:14:31.492606+00:00
230,9d3098e0-1636-4cc4-afda-35b15eccbcc4,16f1ef83-2744-47e3-a8fa-a79542e39c6e,4,Session utile et bien structurée. Catégorie : Culture d’entreprise. Point de référence : Session valeurs collaboration transversale - édition 0127.,False,2026-03-27 00:22:12.515365+00:00,2026-03-27 12:58:17.943757+00:00
231,980787db-d4eb-4aa9-ab2e-45126ad1567a,efe3f27d-9b61-4dcc-bdee-66d1ff6634b6,5,Intervention de qualité avec des exemples concrets. Catégorie : Networking. Point de référence : Speed meeting forum projets - édition 0867.,False,2026-03-26 22:20:42.148250+00:00,2026-04-03 08:56:55.208336+00:00
232,df9061ce-768a-48f5-85fa-9e84b27f3c82,3e5fe20d-95f7-4fea-a0b1-f764d3af1ede,3,Expérience satisfaisante avec davantage d’exemples souhaités. Catégorie : Atelier. Point de référence : Workshop gestion budgétaire - édition 0104.,True,2026-04-02 12:16:07.274252+00:00,2026-04-02 15:31:19.662826+00:00
233,0a0c2bd6-9d51-441b-83d0-68db4cd99256,ea12320a-4a0d-419c-bf03-96d78e585918,2,Objectifs utiles mais présentation à clarifier. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,False,2026-03-08 15:21:30.442438+00:00,2026-03-13 19:51:50.034943+00:00
234,980787db-d4eb-4aa9-ab2e-45126ad1567a,11a37724-d4a2-4571-9734-d56b460e4a73,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Networking. Point de référence : Speed meeting forum projets - édition 0867.",False,2026-03-24 22:06:37.202108+00:00,2026-03-31 15:22:09.925621+00:00
235,2a993f2e-58c0-4268-a821-34a46d9e99b3,ae923cee-de34-4666-b2f5-d8b68dd987f9,2,Organisation perfectible et interaction limitée. Catégorie : Afterwork. Point de référence : Moment convivial équipes projet - édition 0073.,True,2026-04-18 17:42:48.531084+00:00,2026-04-22 20:09:41.746929+00:00
236,558f4ece-d28f-4f60-a1ed-0fc59ecd077f,d39a524e-7c94-4fbb-ae92-88b5fbdeaeb8,2,Objectifs utiles mais présentation à clarifier. Catégorie : Bien-être. Point de référence : Pause prévention santé mentale - édition 0717.,False,2026-04-22 18:16:05.845140+00:00,2026-04-25 04:28:51.440025+00:00
237,20381396-b550-4218-898a-872e373af9ec,d432410f-620e-49df-9646-346e8457b3bf,2,Contenu intéressant mais pas assez approfondi. Catégorie : Conférence. Point de référence : Rencontre expert expérience client - édition 0472.,True,2026-04-14 13:03:07.427276+00:00,2026-04-15 03:51:36.230895+00:00
238,359e99c9-a8e0-464c-a3e4-0cf90413eda0,f93fc94f-b705-49f5-954a-4683273857f4,2,Contenu intéressant mais pas assez approfondi. Catégorie : Conférence. Point de référence : Keynote interne finance durable - IoT - édition 0998.,True,2026-04-08 16:37:42.164008+00:00,2026-04-09 19:11:15.928296+00:00
239,2a993f2e-58c0-4268-a821-34a46d9e99b3,0280d734-a9d4-4fa0-ab8b-772dff7f7954,4,Session utile et bien structurée. Catégorie : Afterwork. Point de référence : Moment convivial équipes projet - édition 0073.,False,2026-04-22 09:22:41.579087+00:00,2026-04-27 22:32:47.334407+00:00
240,10440011-36d1-45cd-b0f9-29469dc42429,33f7c853-3ff8-4418-bdb9-d83a6f30531c,4,Bon événement avec un contenu pertinent. Catégorie : Conférence. Point de référence : Table ronde leadership responsable - édition 0678.,False,2026-05-01 11:05:41.822776+00:00,2026-05-01 11:46:55.089591+00:00
241,a779c006-7510-4048-94bc-ffdc9259f64a,85b757d0-f583-4082-88db-1422127834d3,2,Contenu intéressant mais pas assez approfondi. Catégorie : Innovation. Point de référence : Atelier innovation prototypage rapide - édition 0286.,False,2026-03-16 01:06:34.197287+00:00,2026-03-19 01:03:55.790636+00:00
242,0ecd8622-7de2-4bd2-83ae-31ca4925c47e,5e61724f-7287-442f-963a-0d5dd803249c,4,Événement intéressant et globalement réussi. Catégorie : Bien-être. Point de référence : Rencontre santé au travail équilibre professionnel - édition 0312.,True,2026-04-16 06:25:02.371250+00:00,2026-04-18 17:24:57.783017+00:00
243,40d339c6-9f7e-4c65-80aa-eeed3589bc0a,83591bb5-b0a5-432a-9670-a236e11cbb0b,3,Expérience satisfaisante avec davantage d’exemples souhaités. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne ambassadeurs culture - édition 0406.,False,2026-03-30 01:31:02.869423+00:00,2026-03-31 21:56:30.645327+00:00
244,79e4e9e1-01be-46d8-bd8c-84a914c0397a,368b0c1f-2b18-45ae-8c55-7445a2e631bc,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Afterwork. Point de référence : Soirée réseau convivialité - édition 0011.",False,2026-04-26 10:17:01.331689+00:00,2026-04-30 16:48:44.557964+00:00
245,bb83982e-c8cc-4fda-98aa-0a54f2b673c1,a1a5a881-54f7-465a-9473-7397b5bd6d3e,4,Session utile et bien structurée. Catégorie : RSE. Point de référence : Atelier RSE réduction carbone - édition 0399.,True,2026-03-28 03:14:26.262852+00:00,2026-03-28 09:29:47.673546+00:00
246,0ecd8622-7de2-4bd2-83ae-31ca4925c47e,649114ae-3449-49ab-a8e8-f4c931409e3d,5,Format dynamique et échanges très constructifs. Catégorie : Bien-être. Point de référence : Rencontre santé au travail équilibre professionnel - édition 0312.,True,2026-04-07 21:36:20.965253+00:00,2026-04-09 13:24:54.683971+00:00
247,558f4ece-d28f-4f60-a1ed-0fc59ecd077f,e50d8d05-5cc4-4343-b6bc-1df1b3f3d22f,5,Intervention de qualité avec des exemples concrets. Catégorie : Bien-être. Point de référence : Pause prévention santé mentale - édition 0717.,True,2026-04-26 00:19:55.580086+00:00,2026-05-01 09:20:33.532839+00:00
248,0a0c2bd6-9d51-441b-83d0-68db4cd99256,21e93a46-e401-457d-ad44-d22012a753d7,5,Format dynamique et échanges très constructifs. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,True,2026-03-06 02:23:46.449325+00:00,2026-03-07 11:21:56.301444+00:00
249,ccd46cab-c742-472f-8b66-729694b1c18b,ba465ba6-c272-4a1d-a2a5-154d5850d7fc,4,Bonne animation avec des points pratiques. Catégorie : RSE. Point de référence : Initiative durable inclusion - édition 0736.,True,2026-04-07 08:13:55.607486+00:00,2026-04-13 01:38:17.065319+00:00
250,14a26d46-5b31-499f-ad00-fc30c8e863e4,86c5b659-a2b1-435e-ad5f-6550a8be0606,3,Contenu utile mais parfois trop général. Catégorie : RSE. Point de référence : Atelier RSE économie d’énergie - édition 0966.,False,2026-04-28 18:03:01.391854+00:00,2026-05-01 07:15:35.403968+00:00
251,2662f2f2-e147-4bfb-a3b6-41a7cba757de,ad077160-525d-4c40-8102-623ecef44a68,1,Le contenu ne répondait pas vraiment aux attentes. Catégorie : Bien-être. Point de référence : Rencontre santé au travail équilibre professionnel - édition 0453.,True,2026-04-09 15:44:25.976903+00:00,2026-04-10 14:17:43.998282+00:00
252,79e4e9e1-01be-46d8-bd8c-84a914c0397a,c3f44d1a-e988-4b73-a7f1-9fe2fbfeaaca,4,Événement intéressant et globalement réussi. Catégorie : Afterwork. Point de référence : Soirée réseau convivialité - édition 0011.,True,2026-04-20 23:56:39.222926+00:00,2026-04-23 22:00:10.541741+00:00
253,0a0c2bd6-9d51-441b-83d0-68db4cd99256,67b9e613-4792-4b7e-88f0-54df3f761ed0,5,Format dynamique et échanges très constructifs. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,True,2026-03-09 19:50:40.679058+00:00,2026-03-14 16:45:30.932334+00:00
254,c55301a7-c74d-4ff0-8635-daafc502b6db,eb85b268-bb88-4119-939d-492d2322518f,1,Le contenu ne répondait pas vraiment aux attentes. Catégorie : Webinaire. Point de référence : Webinaire reporting financier - édition 0578.,False,2026-03-09 07:05:11.850634+00:00,2026-03-13 15:44:55.437625+00:00
255,4dc60709-3167-41bb-aa8f-653175b97d40,3f24b106-d0fe-4f00-822d-c9d256babef7,1,Organisation insuffisante pour tirer profit du sujet. Catégorie : Networking. Point de référence : Speed meeting forum projets - édition 0900.,False,2026-04-22 13:05:43.421942+00:00,2026-04-28 23:38:11.629944+00:00
256,14a26d46-5b31-499f-ad00-fc30c8e863e4,11938edb-7027-491c-9527-eaf7738ea9cd,4,Session utile et bien structurée. Catégorie : RSE. Point de référence : Atelier RSE économie d’énergie - édition 0966.,False,2026-04-28 22:12:52.307702+00:00,2026-04-29 18:57:52.168444+00:00
257,359e99c9-a8e0-464c-a3e4-0cf90413eda0,ee1c4d3b-ec68-41f3-b7f1-58779c7a6bd9,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Conférence. Point de référence : Keynote interne finance durable - IoT - édition 0998.",False,2026-04-10 10:57:07.533099+00:00,2026-04-12 01:14:12.537721+00:00
258,ccd46cab-c742-472f-8b66-729694b1c18b,b273077f-41d4-4b27-99b4-fa52d85d84e2,5,Format dynamique et échanges très constructifs. Catégorie : RSE. Point de référence : Initiative durable inclusion - édition 0736.,True,2026-04-15 02:17:05.421418+00:00,2026-04-16 18:10:06.958071+00:00
259,9d3098e0-1636-4cc4-afda-35b15eccbcc4,b78c727b-e0cf-4632-95c8-6d754d1b626c,1,Session difficile à suivre et peu pratique. Catégorie : Culture d’entreprise. Point de référence : Session valeurs collaboration transversale - édition 0127.,False,2026-03-24 18:53:42.863790+00:00,2026-03-27 04:20:52.353106+00:00
260,0a0c2bd6-9d51-441b-83d0-68db4cd99256,9dd603d9-070f-421c-9578-652d098d33ae,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.",False,2026-03-08 15:52:37.140747+00:00,2026-03-14 00:19:45.931517+00:00
261,0a0c2bd6-9d51-441b-83d0-68db4cd99256,99ce0eb9-db3b-4ba1-9d7e-a6e10271bb8c,4,Événement intéressant et globalement réussi. Catégorie : Culture d’entreprise. Point de référence : Rencontre culture interne onboarding culturel - édition 0105.,True,2026-03-05 02:47:19.951724+00:00,2026-03-06 17:07:22.768348+00:00
262,5c16972b-3360-4fab-9157-7a2fe4be1ed7,61175dd3-69f9-4b64-8fa2-09b08ee9b450,5,"Excellente expérience, contenu clair et directement utile. Catégorie : Conférence. Point de référence : Table ronde marque employeur - édition 0726.",True,2026-03-15 11:11:59.456356+00:00,2026-03-16 18:55:49.454993+00:00
263,c55301a7-c74d-4ff0-8635-daafc502b6db,e9bcf6db-9a70-402b-96e0-5fad1e21ca31,2,Session trop courte pour couvrir le sujet correctement. Catégorie : Webinaire. Point de référence : Webinaire reporting financier - édition 0578.,True,2026-03-09 07:31:16.275916+00:00,2026-03-09 12:14:52.414637+00:00
264,bb83982e-c8cc-4fda-98aa-0a54f2b673c1,4d294b5a-0c54-442e-997e-8a8190b5f36e,1,Le contenu ne répondait pas vraiment aux attentes. Catégorie : RSE. Point de référence : Atelier RSE réduction carbone - édition 0399.,True,2026-03-29 09:24:33.128375+00:00,2026-03-30 20:10:00.851529+00:00
265,9d3098e0-1636-4cc4-afda-35b15eccbcc4,ea40f618-7f28-4677-9945-8b26e9dad431,5,"Très bonne session, bien organisée et enrichissante. Catégorie : Culture d’entreprise. Point de référence : Session valeurs collaboration transversale - édition 0127.",False,2026-03-22 12:35:42.161602+00:00,2026-03-24 11:22:56.227369+00:00
266,359e99c9-a8e0-464c-a3e4-0cf90413eda0,f6e7d21d-ffa2-40da-a777-6cd561fc7ca2,3,"Bon thème, mais le rythme pourrait être mieux équilibré. Catégorie : Conférence. Point de référence : Keynote interne finance durable - IoT - édition 0998.",False,2026-04-11 16:25:04.261378+00:00,2026-04-13 22:58:01.004200+00:00
267,9d3098e0-1636-4cc4-afda-35b15eccbcc4,61a0e073-e937-4bac-ada2-d1c10bf8a9ed,3,Expérience satisfaisante avec davantage d’exemples souhaités. Catégorie : Culture d’entreprise. Point de référence : Session valeurs collaboration transversale - édition 0127.,True,2026-03-24 05:08:38.355651+00:00,2026-03-28 04:49:23.677756+00:00
268,ccd46cab-c742-472f-8b66-729694b1c18b,40bd5505-6dbf-49ae-817e-6ca216a5630f,2,Objectifs utiles mais présentation à clarifier. Catégorie : RSE. Point de référence : Initiative durable inclusion - édition 0736.,True,2026-04-09 05:51:01.942871+00:00,2026-04-11 21:45:57.328797+00:00
269,73ed9e10-d7dd-4f35-812a-0836380719a5,ea40f618-7f28-4677-9945-8b26e9dad431,5,Intervention de qualité avec des exemples concrets. Catégorie : Webinaire. Point de référence : Session en ligne bien-être au travail - édition 0366.,False,2026-04-17 20:57:55.176772+00:00,2026-04-23 02:39:35.338718+00:00
270,7d256949-75b2-4833-a44c-2cee42b2281e,d2143c02-7643-4dad-9edd-73d7e485eec7,1,Le contenu ne répondait pas vraiment aux attentes. Catégorie : Team building. Point de référence : Team building résolution de problèmes - Juridique - édition 0869.,False,2026-03-21 22:28:37.771205+00:00,2026-03-23 06:18:31.127681+00:00
271,b5a07b22-e8b4-4066-9f47-dfab0796c1c3,d39a524e-7c94-4fbb-ae92-88b5fbdeaeb8,2,Objectifs utiles mais présentation à clarifier. Catégorie : Networking. Point de référence : Networking experts internes - édition 0810.,False,2026-04-30 13:34:24.593953+00:00,2026-04-30 23:53:58.100134+00:00
